,id,terrestrial_date,sol,ls,month,min_temp,pressure
4248,297,2013-07-11,330,349,12,-75.0,848.0
4249,297,2013-07-11,330,349,12,-75.0,848.0
4250,297,2013-07-11,330,349,12,-75.0,848.0
4251,297,2013-07-11,330,349,12,-75.0,848.0
4252,297,2013-07-11,330,349,12,-75.0,848.0
4253,297,2013-07-11,330,349,12,-75.0,848.0
4254,297,2013-07-11,330,349,12,-75.0,848.0
4255,297,2013-07-11,330,349,12,-75.0,848.0
4256,297,2013-07-11,330,349,12,-75.0,848.0
4257,297,2013-07-11,330,349,12,-75.0,848.0
4258,297,2013-07-11,330,349,12,-75.0,848.0
4259,297,2013-07-11,330,349,12,-75.0,848.0
4260,303,2013-07-12,331,349,12,-74.0,848.0
4261,303,2013-07-12,331,349,12,-74.0,848.0
4262,303,2013-07-12,331,349,12,-74.0,848.0
4263,303,2013-07-12,331,349,12,-74.0,848.0
4264,303,2013-07-12,331,349,12,-74.0,848.0
4265,303,2013-07-12,331,349,12,-74.0,848.0
4266,303,2013-07-12,331,349,12,-74.0,848.0
4267,303,2013-07-12,331,349,12,-74.0,848.0
4268,303,2013-07-12,331,349,12,-74.0,848.0
4269,303,2013-07-12,331,349,12,-74.0,848.0
4270,303,2013-07-12,331,349,12,-74.0,848.0
4271,303,2013-07-12,331,349,12,-74.0,848.0
4272,303,2013-07-12,331,349,12,-74.0,848.0
4273,303,2013-07-12,331,349,12,-74.0,848.0
4274,303,2013-07-12,331,349,12,-74.0,848.0
4275,300,2013-07-13,332,350,12,-76.0,849.0
4276,300,2013-07-13,332,350,12,-76.0,849.0
4277,300,2013-07-13,332,350,12,-76.0,849.0
4278,300,2013-07-13,332,350,12,-76.0,849.0
4279,300,2013-07-13,332,350,12,-76.0,849.0
4280,300,2013-07-13,332,350,12,-76.0,849.0
4281,300,2013-07-13,332,350,12,-76.0,849.0
4282,300,2013-07-13,332,350,12,-76.0,849.0
4283,300,2013-07-13,332,350,12,-76.0,849.0
4284,300,2013-07-13,332,350,12,-76.0,849.0
4285,300,2013-07-13,332,350,12,-76.0,849.0
4286,300,2013-07-13,332,350,12,-76.0,849.0
4287,300,2013-07-13,332,350,12,-76.0,849.0
4288,300,2013-07-13,332,350,12,-76.0,849.0
4289,300,2013-07-13,332,350,12,-76.0,849.0
4290,299,2013-07-14,333,350,12,-75.0,849.0
4291,299,2013-07-14,333,350,12,-75.0,849.0
4292,299,2013-07-14,333,350,12,-75.0,849.0
4293,299,2013-07-14,333,350,12,-75.0,849.0
4294,299,2013-07-14,333,350,12,-75.0,849.0
4295,299,2013-07-14,333,350,12,-75.0,849.0
4296,299,2013-07-14,333,350,12,-75.0,849.0
4297,299,2013-07-14,333,350,12,-75.0,849.0
4298,299,2013-07-14,333,350,12,-75.0,849.0
4299,299,2013-07-14,333,350,12,-75.0,849.0
4300,299,2013-07-14,333,350,12,-75.0,849.0
4301,299,2013-07-14,333,350,12,-75.0,849.0
4302,299,2013-07-14,333,350,12,-75.0,849.0
4303,299,2013-07-14,333,350,12,-75.0,849.0
4304,299,2013-07-14,333,350,12,-75.0,849.0
4305,301,2013-07-15,334,351,12,-74.0,852.0
4306,301,2013-07-15,334,351,12,-74.0,852.0
4307,301,2013-07-15,334,351,12,-74.0,852.0
4308,301,2013-07-15,334,351,12,-74.0,852.0
4309,301,2013-07-15,334,351,12,-74.0,852.0
4310,301,2013-07-15,334,351,12,-74.0,852.0
4311,301,2013-07-15,334,351,12,-74.0,852.0
4312,301,2013-07-15,334,351,12,-74.0,852.0
4313,301,2013-07-15,334,351,12,-74.0,852.0
4314,301,2013-07-15,334,351,12,-74.0,852.0
4315,301,2013-07-15,334,351,12,-74.0,852.0
4316,301,2013-07-15,334,351,12,-74.0,852.0
4317,301,2013-07-15,334,351,12,-74.0,852.0
4318,301,2013-07-15,334,351,12,-74.0,852.0
4319,301,2013-07-15,334,351,12,-74.0,852.0
4320,302,2013-07-16,335,352,12,-76.0,852.0
4321,302,2013-07-16,335,352,12,-76.0,852.0
4322,302,2013-07-16,335,352,12,-76.0,852.0
4323,302,2013-07-16,335,352,12,-76.0,852.0
4324,302,2013-07-16,335,352,12,-76.0,852.0
4325,302,2013-07-16,335,352,12,-76.0,852.0
4326,302,2013-07-16,335,352,12,-76.0,852.0
4327,302,2013-07-16,335,352,12,-76.0,852.0
4328,302,2013-07-16,335,352,12,-76.0,852.0
4329,302,2013-07-16,335,352,12,-76.0,852.0
4330,302,2013-07-16,335,352,12,-76.0,852.0
4331,302,2013-07-16,335,352,12,-76.0,852.0
4332,302,2013-07-16,335,352,12,-76.0,852.0
4333,302,2013-07-16,335,352,12,-76.0,852.0
4334,302,2013-07-16,335,352,12,-76.0,852.0
4335,305,2013-07-17,336,352,12,-76.0,852.0
4336,305,2013-07-17,336,352,12,-76.0,852.0
4337,305,2013-07-17,336,352,12,-76.0,852.0
4338,305,2013-07-17,336,352,12,-76.0,852.0
4339,305,2013-07-17,336,352,12,-76.0,852.0
4340,305,2013-07-17,336,352,12,-76.0,852.0
4341,305,2013-07-17,336,352,12,-76.0,852.0
4342,305,2013-07-17,336,352,12,-76.0,852.0
4343,305,2013-07-17,336,352,12,-76.0,852.0
4344,305,2013-07-17,336,352,12,-76.0,852.0
4345,305,2013-07-17,336,352,12,-76.0,852.0
4346,305,2013-07-17,336,352,12,-76.0,852.0
4347,305,2013-07-17,336,352,12,-76.0,852.0
4348,305,2013-07-17,336,352,12,-76.0,852.0
4349,305,2013-07-17,336,352,12,-76.0,852.0
4350,304,2013-07-18,337,353,12,-75.0,853.0
4351,304,2013-07-18,337,353,12,-75.0,853.0
4352,304,2013-07-18,337,353,12,-75.0,853.0
4353,304,2013-07-18,337,353,12,-75.0,853.0
4354,304,2013-07-18,337,353,12,-75.0,853.0
4355,304,2013-07-18,337,353,12,-75.0,853.0
4356,304,2013-07-18,337,353,12,-75.0,853.0
4357,304,2013-07-18,337,353,12,-75.0,853.0
4358,304,2013-07-18,337,353,12,-75.0,853.0
4359,304,2013-07-18,337,353,12,-75.0,853.0
4360,304,2013-07-18,337,353,12,-75.0,853.0
4361,304,2013-07-18,337,353,12,-75.0,853.0
4362,304,2013-07-18,337,353,12,-75.0,853.0
4363,304,2013-07-18,337,353,12,-75.0,853.0
4364,304,2013-07-18,337,353,12,-75.0,853.0
4365,306,2013-07-19,338,353,12,-78.0,848.0
4366,306,2013-07-19,338,353,12,-78.0,848.0
4367,306,2013-07-19,338,353,12,-78.0,848.0
4368,306,2013-07-19,338,353,12,-78.0,848.0
4369,306,2013-07-19,338,353,12,-78.0,848.0
4370,306,2013-07-19,338,353,12,-78.0,848.0
4371,306,2013-07-19,338,353,12,-78.0,848.0
4372,306,2013-07-19,338,353,12,-78.0,848.0
4373,306,2013-07-19,338,353,12,-78.0,848.0
4374,306,2013-07-19,338,353,12,-78.0,848.0
4375,306,2013-07-19,338,353,12,-78.0,848.0
4376,306,2013-07-19,338,353,12,-78.0,848.0
4377,306,2013-07-19,338,353,12,-78.0,848.0
4378,306,2013-07-19,338,353,12,-78.0,848.0
4379,306,2013-07-19,338,353,12,-78.0,848.0
4380,308,2013-07-20,339,354,12,-76.0,849.0
4381,308,2013-07-20,339,354,12,-76.0,849.0
4382,308,2013-07-20,339,354,12,-76.0,849.0
4383,308,2013-07-20,339,354,12,-76.0,849.0
4384,308,2013-07-20,339,354,12,-76.0,849.0
4385,308,2013-07-20,339,354,12,-76.0,849.0
4386,308,2013-07-20,339,354,12,-76.0,849.0
4387,308,2013-07-20,339,354,12,-76.0,849.0
4388,308,2013-07-20,339,354,12,-76.0,849.0
4389,308,2013-07-20,339,354,12,-76.0,849.0
4390,308,2013-07-20,339,354,12,-76.0,849.0
4391,308,2013-07-20,339,354,12,-76.0,849.0
4392,308,2013-07-20,339,354,12,-76.0,849.0
4393,308,2013-07-20,339,354,12,-76.0,849.0
4394,308,2013-07-20,339,354,12,-76.0,849.0
4395,307,2013-07-21,340,354,12,-76.0,851.0
4396,307,2013-07-21,340,354,12,-76.0,851.0
4397,307,2013-07-21,340,354,12,-76.0,851.0
4398,307,2013-07-21,340,354,12,-76.0,851.0
4399,307,2013-07-21,340,354,12,-76.0,851.0
4400,307,2013-07-21,340,354,12,-76.0,851.0
4401,307,2013-07-21,340,354,12,-76.0,851.0
4402,307,2013-07-21,340,354,12,-76.0,851.0
4403,307,2013-07-21,340,354,12,-76.0,851.0
4404,307,2013-07-21,340,354,12,-76.0,851.0
4405,307,2013-07-21,340,354,12,-76.0,851.0
4406,307,2013-07-21,340,354,12,-76.0,851.0
4407,307,2013-07-21,340,354,12,-76.0,851.0
4408,307,2013-07-21,340,354,12,-76.0,851.0
4409,307,2013-07-21,340,354,12,-76.0,851.0
4410,310,2013-07-22,341,355,12,-77.0,852.0
4411,310,2013-07-22,341,355,12,-77.0,852.0
4412,310,2013-07-22,341,355,12,-77.0,852.0
4413,310,2013-07-22,341,355,12,-77.0,852.0
4414,310,2013-07-22,341,355,12,-77.0,852.0
4415,310,2013-07-22,341,355,12,-77.0,852.0
4416,310,2013-07-22,341,355,12,-77.0,852.0
4417,310,2013-07-22,341,355,12,-77.0,852.0
4418,310,2013-07-22,341,355,12,-77.0,852.0
4419,310,2013-07-22,341,355,12,-77.0,852.0
4420,310,2013-07-22,341,355,12,-77.0,852.0
4421,310,2013-07-22,341,355,12,-77.0,852.0
4422,310,2013-07-22,341,355,12,-77.0,852.0
4423,310,2013-07-22,341,355,12,-77.0,852.0
4424,310,2013-07-22,341,355,12,-77.0,852.0
4425,309,2013-07-23,342,355,12,-76.0,851.0
4426,309,2013-07-23,342,355,12,-76.0,851.0
4427,309,2013-07-23,342,355,12,-76.0,851.0
4428,309,2013-07-23,342,355,12,-76.0,851.0
4429,309,2013-07-23,342,355,12,-76.0,851.0
4430,309,2013-07-23,342,355,12,-76.0,851.0
4431,309,2013-07-23,342,355,12,-76.0,851.0
4432,309,2013-07-23,342,355,12,-76.0,851.0
4433,309,2013-07-23,342,355,12,-76.0,851.0
4434,309,2013-07-23,342,355,12,-76.0,851.0
4435,309,2013-07-23,342,355,12,-76.0,851.0
4436,309,2013-07-23,342,355,12,-76.0,851.0
4437,309,2013-07-23,342,355,12,-76.0,851.0
4438,309,2013-07-23,342,355,12,-76.0,851.0
4439,309,2013-07-23,342,355,12,-76.0,851.0
4440,311,2013-07-24,343,356,12,-77.0,850.0
4441,311,2013-07-24,343,356,12,-77.0,850.0
4442,311,2013-07-24,343,356,12,-77.0,850.0
4443,311,2013-07-24,343,356,12,-77.0,850.0
4444,311,2013-07-24,343,356,12,-77.0,850.0
4445,311,2013-07-24,343,356,12,-77.0,850.0
4446,311,2013-07-24,343,356,12,-77.0,850.0
4447,311,2013-07-24,343,356,12,-77.0,850.0
4448,311,2013-07-24,343,356,12,-77.0,850.0
4449,311,2013-07-24,343,356,12,-77.0,850.0
4450,311,2013-07-24,343,356,12,-77.0,850.0
4451,311,2013-07-24,343,356,12,-77.0,850.0
4452,311,2013-07-24,343,356,12,-77.0,850.0
4453,311,2013-07-24,343,356,12,-77.0,850.0
4454,311,2013-07-24,343,356,12,-77.0,850.0
4455,317,2013-07-25,344,356,12,-77.0,851.0
4456,317,2013-07-25,344,356,12,-77.0,851.0
4457,317,2013-07-25,344,356,12,-77.0,851.0
4458,317,2013-07-25,344,356,12,-77.0,851.0
4459,317,2013-07-25,344,356,12,-77.0,851.0
4460,317,2013-07-25,344,356,12,-77.0,851.0
4461,317,2013-07-25,344,356,12,-77.0,851.0
4462,317,2013-07-25,344,356,12,-77.0,851.0
4463,317,2013-07-25,344,356,12,-77.0,851.0
4464,317,2013-07-25,344,356,12,-77.0,851.0
4465,317,2013-07-25,344,356,12,-77.0,851.0
4466,317,2013-07-25,344,356,12,-77.0,851.0
4467,317,2013-07-25,344,356,12,-77.0,851.0
4468,317,2013-07-25,344,356,12,-77.0,851.0
4469,317,2013-07-25,344,356,12,-77.0,851.0
4470,312,2013-07-26,345,357,12,-77.0,853.0
4471,312,2013-07-26,345,357,12,-77.0,853.0
4472,312,2013-07-26,345,357,12,-77.0,853.0
4473,312,2013-07-26,345,357,12,-77.0,853.0
4474,312,2013-07-26,345,357,12,-77.0,853.0
4475,312,2013-07-26,345,357,12,-77.0,853.0
4476,312,2013-07-26,345,357,12,-77.0,853.0
4477,312,2013-07-26,345,357,12,-77.0,853.0
4478,312,2013-07-26,345,357,12,-77.0,853.0
4479,312,2013-07-26,345,357,12,-77.0,853.0
4480,312,2013-07-26,345,357,12,-77.0,853.0
4481,312,2013-07-26,345,357,12,-77.0,853.0
4482,312,2013-07-26,345,357,12,-77.0,853.0
4483,312,2013-07-26,345,357,12,-77.0,853.0
4484,312,2013-07-26,345,357,12,-77.0,853.0
4485,314,2013-07-27,346,357,12,-76.0,853.0
4486,314,2013-07-27,346,357,12,-76.0,853.0
4487,314,2013-07-27,346,357,12,-76.0,853.0
4488,314,2013-07-27,346,357,12,-76.0,853.0
4489,314,2013-07-27,346,357,12,-76.0,853.0
4490,314,2013-07-27,346,357,12,-76.0,853.0
4491,314,2013-07-27,346,357,12,-76.0,853.0
4492,314,2013-07-27,346,357,12,-76.0,853.0
4493,314,2013-07-27,346,357,12,-76.0,853.0
4494,314,2013-07-27,346,357,12,-76.0,853.0
4495,314,2013-07-27,346,357,12,-76.0,853.0
4496,314,2013-07-27,346,357,12,-76.0,853.0
4497,314,2013-07-27,346,357,12,-76.0,853.0
4498,314,2013-07-27,346,357,12,-76.0,853.0
4499,314,2013-07-27,346,357,12,-76.0,853.0
4500,313,2013-07-28,347,358,12,-77.0,851.0
4501,313,2013-07-28,347,358,12,-77.0,851.0
4502,313,2013-07-28,347,358,12,-77.0,851.0
4503,313,2013-07-28,347,358,12,-77.0,851.0
4504,313,2013-07-28,347,358,12,-77.0,851.0
4505,313,2013-07-28,347,358,12,-77.0,851.0
4506,313,2013-07-28,347,358,12,-77.0,851.0
4507,313,2013-07-28,347,358,12,-77.0,851.0
4508,313,2013-07-28,347,358,12,-77.0,851.0
4509,313,2013-07-28,347,358,12,-77.0,851.0
4510,313,2013-07-28,347,358,12,-77.0,851.0
4511,313,2013-07-28,347,358,12,-77.0,851.0
4512,313,2013-07-28,347,358,12,-77.0,851.0
4513,313,2013-07-28,347,358,12,-77.0,851.0
4514,313,2013-07-28,347,358,12,-77.0,851.0
4515,315,2013-07-29,348,358,12,-74.0,850.0
4516,315,2013-07-29,348,358,12,-74.0,850.0
4517,315,2013-07-29,348,358,12,-74.0,850.0
4518,315,2013-07-29,348,358,12,-74.0,850.0
4519,315,2013-07-29,348,358,12,-74.0,850.0
4520,315,2013-07-29,348,358,12,-74.0,850.0
4521,315,2013-07-29,348,358,12,-74.0,850.0
4522,315,2013-07-29,348,358,12,-74.0,850.0
4523,315,2013-07-29,348,358,12,-74.0,850.0
4524,315,2013-07-29,348,358,12,-74.0,850.0
4525,315,2013-07-29,348,358,12,-74.0,850.0
4526,315,2013-07-29,348,358,12,-74.0,850.0
4527,315,2013-07-29,348,358,12,-74.0,850.0
4528,315,2013-07-29,348,358,12,-74.0,850.0
4529,315,2013-07-29,348,358,12,-74.0,850.0
4530,316,2013-07-30,349,359,12,-75.0,852.0
4531,316,2013-07-30,349,359,12,-75.0,852.0
4532,316,2013-07-30,349,359,12,-75.0,852.0
4533,316,2013-07-30,349,359,12,-75.0,852.0
4534,316,2013-07-30,349,359,12,-75.0,852.0
4535,316,2013-07-30,349,359,12,-75.0,852.0
4536,316,2013-07-30,349,359,12,-75.0,852.0
4537,316,2013-07-30,349,359,12,-75.0,852.0
4538,316,2013-07-30,349,359,12,-75.0,852.0
4539,316,2013-07-30,349,359,12,-75.0,852.0
4540,316,2013-07-30,349,359,12,-75.0,852.0
4541,316,2013-07-30,349,359,12,-75.0,852.0
4542,316,2013-07-30,349,359,12,-75.0,852.0
4543,316,2013-07-30,349,359,12,-75.0,852.0
4544,316,2013-07-30,349,359,12,-75.0,852.0
4545,318,2013-07-31,350,359,12,-76.0,853.0
4546,318,2013-07-31,350,359,12,-76.0,853.0
4547,318,2013-07-31,350,359,12,-76.0,853.0
4548,318,2013-07-31,350,359,12,-76.0,853.0
4549,318,2013-07-31,350,359,12,-76.0,853.0
4550,318,2013-07-31,350,359,12,-76.0,853.0
4551,318,2013-07-31,350,359,12,-76.0,853.0
4552,318,2013-07-31,350,359,12,-76.0,853.0
4553,318,2013-07-31,350,359,12,-76.0,853.0
4554,318,2013-07-31,350,359,12,-76.0,853.0
4555,318,2013-07-31,350,359,12,-76.0,853.0
4556,318,2013-07-31,350,359,12,-76.0,853.0
4557,318,2013-07-31,350,359,12,-76.0,853.0
4558,318,2013-07-31,350,359,12,-76.0,853.0
4559,318,2013-07-31,350,359,12,-76.0,853.0
4560,320,2013-08-01,351,0,1,-75.0,853.0
4561,320,2013-08-01,351,0,1,-75.0,853.0
4562,320,2013-08-01,351,0,1,-75.0,853.0
4563,320,2013-08-01,351,0,1,-75.0,853.0
4564,320,2013-08-01,351,0,1,-75.0,853.0
4565,320,2013-08-01,351,0,1,-75.0,853.0
4566,320,2013-08-01,351,0,1,-75.0,853.0
4567,320,2013-08-01,351,0,1,-75.0,853.0
4568,320,2013-08-01,351,0,1,-75.0,853.0
4569,320,2013-08-01,351,0,1,-75.0,853.0
4570,320,2013-08-01,351,0,1,-75.0,853.0
4571,320,2013-08-01,351,0,1,-75.0,853.0
4572,320,2013-08-01,351,0,1,-75.0,853.0
4573,320,2013-08-01,351,0,1,-75.0,853.0
4574,320,2013-08-01,351,0,1,-75.0,853.0
4575,319,2013-08-02,352,0,1,-77.0,854.0
4576,319,2013-08-02,352,0,1,-77.0,854.0
4577,319,2013-08-02,352,0,1,-77.0,854.0
4578,319,2013-08-02,352,0,1,-77.0,854.0
4579,319,2013-08-02,352,0,1,-77.0,854.0
4580,319,2013-08-02,352,0,1,-77.0,854.0
4581,319,2013-08-02,352,0,1,-77.0,854.0
4582,319,2013-08-02,352,0,1,-77.0,854.0
4583,319,2013-08-02,352,0,1,-77.0,854.0
4584,319,2013-08-02,352,0,1,-77.0,854.0
4585,319,2013-08-02,352,0,1,-77.0,854.0
4586,319,2013-08-02,352,0,1,-77.0,854.0
4587,319,2013-08-02,352,0,1,-77.0,854.0
4588,319,2013-08-02,352,0,1,-77.0,854.0
4589,319,2013-08-02,352,0,1,-77.0,854.0
4590,323,2013-08-03,353,1,1,-75.0,855.0
4591,323,2013-08-03,353,1,1,-75.0,855.0
4592,323,2013-08-03,353,1,1,-75.0,855.0
4593,323,2013-08-03,353,1,1,-75.0,855.0
4594,323,2013-08-03,353,1,1,-75.0,855.0
4595,323,2013-08-03,353,1,1,-75.0,855.0
4596,323,2013-08-03,353,1,1,-75.0,855.0
4597,323,2013-08-03,353,1,1,-75.0,855.0
4598,323,2013-08-03,353,1,1,-75.0,855.0
4599,323,2013-08-03,353,1,1,-75.0,855.0
4600,323,2013-08-03,353,1,1,-75.0,855.0
4601,323,2013-08-03,353,1,1,-75.0,855.0
4602,323,2013-08-03,353,1,1,-75.0,855.0
4603,323,2013-08-03,353,1,1,-75.0,855.0
4604,323,2013-08-03,353,1,1,-75.0,855.0
4605,322,2013-08-04,354,1,1,-75.0,857.0
4606,322,2013-08-04,354,1,1,-75.0,857.0
4607,322,2013-08-04,354,1,1,-75.0,857.0
4608,322,2013-08-04,354,1,1,-75.0,857.0
4609,322,2013-08-04,354,1,1,-75.0,857.0
4610,322,2013-08-04,354,1,1,-75.0,857.0
4611,322,2013-08-04,354,1,1,-75.0,857.0
4612,322,2013-08-04,354,1,1,-75.0,857.0
4613,322,2013-08-04,354,1,1,-75.0,857.0
4614,322,2013-08-04,354,1,1,-75.0,857.0
4615,322,2013-08-04,354,1,1,-75.0,857.0
4616,322,2013-08-04,354,1,1,-75.0,857.0
4617,322,2013-08-04,354,1,1,-75.0,857.0
4618,322,2013-08-04,354,1,1,-75.0,857.0
4619,322,2013-08-04,354,1,1,-75.0,857.0
4620,321,2013-08-05,355,2,1,-75.0,857.0
4621,321,2013-08-05,355,2,1,-75.0,857.0
4622,321,2013-08-05,355,2,1,-75.0,857.0
4623,321,2013-08-05,355,2,1,-75.0,857.0
4624,321,2013-08-05,355,2,1,-75.0,857.0
4625,321,2013-08-05,355,2,1,-75.0,857.0
4626,321,2013-08-05,355,2,1,-75.0,857.0
4627,321,2013-08-05,355,2,1,-75.0,857.0
4628,321,2013-08-05,355,2,1,-75.0,857.0
4629,321,2013-08-05,355,2,1,-75.0,857.0
4630,321,2013-08-05,355,2,1,-75.0,857.0
4631,321,2013-08-05,355,2,1,-75.0,857.0
4632,321,2013-08-05,355,2,1,-75.0,857.0
4633,321,2013-08-05,355,2,1,-75.0,857.0
4634,321,2013-08-05,355,2,1,-75.0,857.0
4635,324,2013-08-06,356,2,1,-77.0,856.0
4636,324,2013-08-06,356,2,1,-77.0,856.0
4637,324,2013-08-06,356,2,1,-77.0,856.0
4638,324,2013-08-06,356,2,1,-77.0,856.0
4639,324,2013-08-06,356,2,1,-77.0,856.0
4640,324,2013-08-06,356,2,1,-77.0,856.0
4641,324,2013-08-06,356,2,1,-77.0,856.0
4642,324,2013-08-06,356,2,1,-77.0,856.0
4643,324,2013-08-06,356,2,1,-77.0,856.0
4644,324,2013-08-06,356,2,1,-77.0,856.0
4645,324,2013-08-06,356,2,1,-77.0,856.0
4646,324,2013-08-06,356,2,1,-77.0,856.0
4647,324,2013-08-06,356,2,1,-77.0,856.0
4648,324,2013-08-06,356,2,1,-77.0,856.0
4649,324,2013-08-06,356,2,1,-77.0,856.0
4650,325,2013-08-07,357,3,1,-76.0,857.0
4651,325,2013-08-07,357,3,1,-76.0,857.0
4652,325,2013-08-07,357,3,1,-76.0,857.0
4653,325,2013-08-07,357,3,1,-76.0,857.0
4654,325,2013-08-07,357,3,1,-76.0,857.0
4655,325,2013-08-07,357,3,1,-76.0,857.0
4656,325,2013-08-07,357,3,1,-76.0,857.0
4657,325,2013-08-07,357,3,1,-76.0,857.0
4658,325,2013-08-07,357,3,1,-76.0,857.0
4659,325,2013-08-07,357,3,1,-76.0,857.0
4660,325,2013-08-07,357,3,1,-76.0,857.0
4661,325,2013-08-07,357,3,1,-76.0,857.0
4662,325,2013-08-07,357,3,1,-76.0,857.0
4663,325,2013-08-07,357,3,1,-76.0,857.0
4664,325,2013-08-07,357,3,1,-76.0,857.0
4665,326,2013-08-17,366,7,1,-76.0,861.0
4666,326,2013-08-17,366,7,1,-76.0,861.0
4667,326,2013-08-17,366,7,1,-76.0,861.0
4668,326,2013-08-17,366,7,1,-76.0,861.0
4669,326,2013-08-17,366,7,1,-76.0,861.0
4670,326,2013-08-17,366,7,1,-76.0,861.0
4671,326,2013-08-17,366,7,1,-76.0,861.0
4672,326,2013-08-17,366,7,1,-76.0,861.0
4673,326,2013-08-17,366,7,1,-76.0,861.0
4674,326,2013-08-17,366,7,1,-76.0,861.0
4675,326,2013-08-17,366,7,1,-76.0,861.0
4676,326,2013-08-17,366,7,1,-76.0,861.0
4677,326,2013-08-17,366,7,1,-76.0,861.0
4678,326,2013-08-17,366,7,1,-76.0,861.0
4679,326,2013-08-17,366,7,1,-76.0,861.0
4680,328,2013-08-18,367,8,1,-76.0,862.0
4681,328,2013-08-18,367,8,1,-76.0,862.0
4682,328,2013-08-18,367,8,1,-76.0,862.0
4683,328,2013-08-18,367,8,1,-76.0,862.0
4684,328,2013-08-18,367,8,1,-76.0,862.0
4685,328,2013-08-18,367,8,1,-76.0,862.0
4686,328,2013-08-18,367,8,1,-76.0,862.0
4687,328,2013-08-18,367,8,1,-76.0,862.0
4688,328,2013-08-18,367,8,1,-76.0,862.0
4689,328,2013-08-18,367,8,1,-76.0,862.0
4690,328,2013-08-18,367,8,1,-76.0,862.0
4691,328,2013-08-18,367,8,1,-76.0,862.0
4692,328,2013-08-18,367,8,1,-76.0,862.0
4693,328,2013-08-18,367,8,1,-76.0,862.0
4694,328,2013-08-18,367,8,1,-76.0,862.0
4695,330,2013-08-19,368,8,1,-77.0,863.0
4696,330,2013-08-19,368,8,1,-77.0,863.0
4697,330,2013-08-19,368,8,1,-77.0,863.0
4698,330,2013-08-19,368,8,1,-77.0,863.0
4699,330,2013-08-19,368,8,1,-77.0,863.0
4700,330,2013-08-19,368,8,1,-77.0,863.0
4701,330,2013-08-19,368,8,1,-77.0,863.0
4702,330,2013-08-19,368,8,1,-77.0,863.0
4703,330,2013-08-19,368,8,1,-77.0,863.0
4704,330,2013-08-19,368,8,1,-77.0,863.0
4705,330,2013-08-19,368,8,1,-77.0,863.0
4706,330,2013-08-19,368,8,1,-77.0,863.0
4707,330,2013-08-19,368,8,1,-77.0,863.0
4708,330,2013-08-19,368,8,1,-77.0,863.0
4709,330,2013-08-19,368,8,1,-77.0,863.0
4710,331,2013-08-20,369,9,1,-75.0,865.0
4711,331,2013-08-20,369,9,1,-75.0,865.0
4712,331,2013-08-20,369,9,1,-75.0,865.0
4713,331,2013-08-20,369,9,1,-75.0,865.0
4714,331,2013-08-20,369,9,1,-75.0,865.0
4715,331,2013-08-20,369,9,1,-75.0,865.0
4716,331,2013-08-20,369,9,1,-75.0,865.0
4717,331,2013-08-20,369,9,1,-75.0,865.0
4718,331,2013-08-20,369,9,1,-75.0,865.0
4719,331,2013-08-20,369,9,1,-75.0,865.0
4720,331,2013-08-20,369,9,1,-75.0,865.0
4721,331,2013-08-20,369,9,1,-75.0,865.0
4722,331,2013-08-20,369,9,1,-75.0,865.0
4723,331,2013-08-20,369,9,1,-75.0,865.0
4724,331,2013-08-20,369,9,1,-75.0,865.0
4725,332,2013-08-21,370,9,1,-79.0,865.0
4726,332,2013-08-21,370,9,1,-79.0,865.0
4727,332,2013-08-21,370,9,1,-79.0,865.0
4728,332,2013-08-21,370,9,1,-79.0,865.0
4729,332,2013-08-21,370,9,1,-79.0,865.0
4730,332,2013-08-21,370,9,1,-79.0,865.0
4731,332,2013-08-21,370,9,1,-79.0,865.0
4732,332,2013-08-21,370,9,1,-79.0,865.0
4733,332,2013-08-21,370,9,1,-79.0,865.0
4734,332,2013-08-21,370,9,1,-79.0,865.0
4735,332,2013-08-21,370,9,1,-79.0,865.0
4736,332,2013-08-21,370,9,1,-79.0,865.0
4737,332,2013-08-21,370,9,1,-79.0,865.0
4738,332,2013-08-21,370,9,1,-79.0,865.0
4739,332,2013-08-21,370,9,1,-79.0,865.0
4740,333,2013-08-22,371,10,1,-77.0,865.0
4741,333,2013-08-22,371,10,1,-77.0,865.0
4742,333,2013-08-22,371,10,1,-77.0,865.0
4743,333,2013-08-22,371,10,1,-77.0,865.0
4744,333,2013-08-22,371,10,1,-77.0,865.0
4745,333,2013-08-22,371,10,1,-77.0,865.0
4746,333,2013-08-22,371,10,1,-77.0,865.0
4747,333,2013-08-22,371,10,1,-77.0,865.0
4748,333,2013-08-22,371,10,1,-77.0,865.0
4749,333,2013-08-22,371,10,1,-77.0,865.0
4750,333,2013-08-22,371,10,1,-77.0,865.0
4751,333,2013-08-22,371,10,1,-77.0,865.0
4752,333,2013-08-22,371,10,1,-77.0,865.0
4753,333,2013-08-22,371,10,1,-77.0,865.0
4754,333,2013-08-22,371,10,1,-77.0,865.0
4755,334,2013-08-23,372,10,1,-76.0,866.0
4756,334,2013-08-23,372,10,1,-76.0,866.0
4757,334,2013-08-23,372,10,1,-76.0,866.0
4758,334,2013-08-23,372,10,1,-76.0,866.0
4759,334,2013-08-23,372,10,1,-76.0,866.0
4760,334,2013-08-23,372,10,1,-76.0,866.0
4761,334,2013-08-23,372,10,1,-76.0,866.0
4762,334,2013-08-23,372,10,1,-76.0,866.0
4763,334,2013-08-23,372,10,1,-76.0,866.0
4764,334,2013-08-23,372,10,1,-76.0,866.0
